Frame          Left           Top            Right          Bottom         
7638           311            250            329            263            
7639           311            250            329            263            
7640           311            250            329            263            
7641           311            250            329            263            
7642           311            250            329            263            
7643           311            250            329            263            
7644           311            250            329            263            
7645           311            250            329            263            
7646           311            250            329            263            
7647           311            250            329            263            
7648           311            250            329            263            
7649           311            250            329            263            
7650           311            250            329            263            
7651           311            250            329            263            
7652           311            250            329            263            
7653           311            250            329            263            
7654           311            250            329            263            
7655           311            250            329            263            
7656           311            250            329            263            
7657           311            250            329            263            
7658           311            250            329            263            
7659           311            250            329            263            
7660           311            250            329            263            
7661           311            250            329            263            
7662           311            250            329            263            
7663           311            250            329            263            
7664           311            250            329            263            
7665           311            250            329            263            
7666           311            250            329            263            
7667           311            250            329            263            
7668           311            250            329            263            
7669           311            250            329            263            
7670           311            250            329            263            
7671           311            250            329            263            
7672           311            250            329            263            
7673           311            250            329            263            
7674           311            250            329            263            
7675           311            250            329            263            
7676           311            250            329            263            
7677           311            250            329            263            
7678           311            250            329            263            
7679           311            250            329            263            
7680           311            250            329            263            
7681           311            250            329            263            
7682           311            250            329            263            
7683           311            250            329            263            
7684           311            250            329            263            
7685           311            250            329            263            
7686           311            250            329            263            
7687           311            250            329            263            
7688           311            250            329            263            
7689           311            250            329            263            
7690           311            250            329            263            
7691           311            250            329            263            
7692           311            250            329            263            
7693           311            250            329            263            
7694           311            250            329            263            
7695           311            250            329            263            
7696           311            250            329            263            
7697           311            250            329            263            
7698           311            250            329            263            
7699           311            250            329            263            
7700           311            250            329            263            
7701           311            250            329            263            
7702           311            250            329            263            
7703           311            250            329            263            
7704           311            250            329            263            
7705           311            250            329            263            
7706           311            250            329            264            
7707           311            250            329            263            
7708           311            250            329            264            
7709           311            250            329            264            
7710           311            250            329            264            
7711           311            250            329            264            
7712           311            250            329            264            
7713           311            250            329            264            
7714           311            250            329            264            
7715           311            250            329            264            
7716           311            250            329            264            
7717           311            250            329            264            
7718           311            250            329            264            
7719           311            250            329            264            
7720           311            250            329            264            
7721           311            250            329            264            
7722           311            250            329            264            
7723           311            250            329            264            
7724           311            250            329            264            
7725           311            250            329            264            
7726           311            250            329            264            
7727           311            250            329            264            
7728           311            250            329            264            
7729           311            250            329            264            
7730           311            250            329            264            
7731           311            250            329            264            
7732           311            250            329            264            
7733           311            250            329            264            
7734           311            250            329            264            
7735           311            250            329            264            
7736           311            250            329            264            
7737           311            250            329            264            
7738           311            250            329            264            
7739           311            250            329            264            
7740           311            250            329            264            
7741           311            250            329            264            
7742           311            250            329            264            
7743           311            250            329            264            
7744           311            250            329            264            
7745           311            250            329            264            
7746           311            250            329            264            
7747           311            250            329            264            
7748           311            250            329            264            
7749           311            250            329            264            
7750           311            250            329            264            
7751           311            250            329            264            
7752           311            250            329            264            
7753           311            250            329            264            
7754           311            250            329            264            
7755           311            250            329            264            
7756           311            250            329            264            
7757           311            250            329            264            
7758           311            250            329            264            
7759           311            250            329            264            
7760           311            250            329            264            
7761           311            250            329            264            
7762           311            250            329            264            
7763           311            250            329            264            
7764           312            250            329            264            
7765           312            250            329            263            
7766           312            250            329            263            
7767           312            250            329            263            
7768           312            250            329            263            
7769           312            250            329            263            
7770           312            250            329            263            
7771           312            250            329            263            
7772           312            250            329            263            
7773           312            250            329            263            
7774           312            250            329            263            
7775           312            250            329            263            
7776           312            250            329            263            
7777           312            250            329            263            
7778           312            250            329            263            
7779           312            250            329            263            
7780           312            250            329            263            
7781           312            250            329            263            
7782           312            250            329            263            
7783           312            250            329            263            
7784           312            250            329            263            
7785           312            250            329            263            
7786           312            250            329            263            
7787           312            250            329            263            
7788           312            250            329            263            
7789           312            250            329            263            
7790           312            250            329            263            
7791           312            250            329            263            
7792           312            250            329            263            
7793           312            250            329            263            
7794           312            250            329            263            
7795           312            250            329            263            
7796           312            250            329            263            
7797           312            250            329            263            
7798           312            250            329            263            
7799           312            250            329            263            
7800           312            250            329            263            
7801           312            250            329            263            
7802           312            250            329            263            
7803           312            250            329            263            
7804           312            250            329            263            
7805           312            250            329            263            
7806           312            250            329            263            
7807           312            250            329            263            
7808           312            250            329            263            
7809           312            250            329            263            
7810           312            250            329            263            
7811           312            250            329            263            
7812           312            250            329            263            
7813           312            250            329            263            
7814           312            250            329            263            
7815           312            250            329            263            
7816           312            250            329            263            
7817           312            250            329            263            
7818           312            250            329            263            
7819           312            250            329            263            
7820           312            250            329            263            
7821           312            250            329            263            
7822           312            250            329            263            
7823           312            250            329            263            
7824           312            250            329            263            
7825           312            250            329            264            
7826           312            250            329            264            
7827           312            250            329            264            
7828           311            250            329            264            
7829           311            250            329            264            
7830           311            250            329            264            
7831           311            250            329            264            
7832           311            250            329            264            
7833           311            250            329            264            
7834           311            250            329            264            
7835           311            250            329            264            
7836           311            250            329            264            
7837           311            250            329            264            
7838           311            250            329            264            
7839           311            250            330            264            
7840           311            250            330            264            
7841           311            250            330            264            
7842           311            250            330            264            
7843           311            250            331            264            
7844           311            250            331            264            
7845           311            250            331            264            
7846           311            250            331            264            
7847           311            250            331            264            
7848           311            250            331            264            
7849           311            250            331            264            
7850           311            250            331            264            
7851           311            250            331            264            
7852           311            250            331            264            
7853           311            250            331            264            
7854           311            250            331            264            
7855           311            250            331            264            
7856           311            250            331            264            
7857           311            250            331            264            
7858           311            250            331            264            
7859           311            250            331            264            
7860           311            250            331            264            
7861           311            250            331            264            
7862           311            250            331            264            
7863           311            250            331            264            
7864           311            250            331            264            
7865           311            250            331            264            
7866           311            250            331            264            
7867           311            250            331            264            
7868           311            250            331            264            
7869           311            250            331            264            
7870           311            250            331            264            
7871           311            250            331            264            
7872           311            250            331            264            
7873           311            250            331            264            
7874           311            250            331            264            
7875           311            250            331            264            
7876           311            250            331            264            
7877           311            250            331            264            
7878           311            250            331            264            
7879           311            250            331            264            
7880           311            250            331            264            
7881           311            250            331            264            
7882           311            250            331            264            
7883           311            250            331            264            
7884           311            250            331            264            
7885           311            250            331            264            
7886           311            250            331            264            
7887           311            250            331            264            
7888           311            250            331            264            
7889           311            250            331            264            
7890           311            250            331            264            
7891           311            250            331            264            
7892           311            250            331            264            
7893           311            250            331            264            
7894           311            250            331            264            
7895           311            250            331            264            
7896           311            250            331            264            
7897           311            250            331            264            
7898           311            250            331            264            
7899           311            250            331            264            
7900           311            250            331            264            
7901           311            250            331            264            
7902           311            250            331            264            
7903           311            250            331            264            
7904           311            250            331            264            
7905           311            250            331            264            
7906           311            250            331            264            
7907           311            250            331            264            
7908           311            250            331            264            
7909           311            250            331            264            
7910           311            250            331            264            
7911           311            250            331            264            
7912           311            250            331            264            
7913           311            250            331            264            
7914           311            250            331            264            
7915           311            250            331            264            
7916           311            250            331            264            
7917           311            250            331            264            
7918           311            250            331            264            
7919           311            250            331            264            
7920           311            250            331            264            
7921           311            250            331            264            
7922           311            250            331            264            
7923           311            250            331            264            
7924           311            250            331            264            
7925           311            250            331            264            
7926           311            250            331            264            
7927           311            250            331            264            
7928           311            250            331            264            
7929           311            250            331            264            
7930           311            250            331            264            
7931           311            250            331            264            
7932           311            250            331            264            
7933           311            250            331            264            
7934           311            250            331            263            
7935           311            250            331            263            
7936           311            250            330            263            
7937           311            250            331            263            
7938           311            250            331            263            
7939           311            250            331            263            
7940           311            250            331            263            
7941           311            250            331            263            
7942           311            250            329            263            
7943           311            250            329            263            
7944           311            250            329            263            
7945           311            250            329            263            
7946           311            250            329            263            
7947           311            250            329            263            
7948           311            250            331            263            
7949           311            250            331            263            
7950           311            250            331            263            
7951           311            250            331            263            
7952           311            250            331            263            
7953           311            250            331            263            
7954           311            250            331            263            
7955           311            250            331            263            
7956           311            250            331            263            
7957           311            250            331            263            
7958           311            250            331            263            
7959           311            250            331            264            
7960           311            250            331            264            
7961           311            250            331            264            
7962           311            250            329            264            
7963           311            250            329            264            
7964           311            250            329            264            
7965           311            250            329            264            
7966           311            250            329            264            
7967           311            250            329            264            
7968           311            250            329            264            
7969           311            250            329            264            
7970           311            250            329            264            
7971           311            250            329            264            
7972           311            250            329            264            
7973           311            250            329            264            
7974           311            250            329            264            
7975           311            250            329            264            
7976           311            250            329            264            
7977           311            250            329            264            
7978           311            250            329            264            
7979           311            250            329            264            
7980           311            250            329            264            
7981           311            250            329            264            
7982           311            250            329            264            
7983           311            250            329            264            
7984           311            250            329            264            
7985           311            250            329            264            
7986           311            250            329            264            
7987           311            250            329            264            
7988           311            250            329            264            
7989           311            250            329            264            
7990           311            250            329            264            
7991           311            250            329            264            
7992           311            250            329            264            
7993           311            250            329            264            
7994           311            250            329            264            
7995           311            250            329            264            
7996           311            250            329            264            
7997           311            250            329            264            
7998           311            250            329            264            
7999           311            250            329            264            
8000           311            250            329            264            
8001           311            250            329            264            
8002           311            250            329            264            
8003           311            250            329            264            
8004           311            250            329            264            
8005           311            250            329            264            
8006           311            250            329            264            
8007           311            250            329            264            
8008           311            250            329            264            
8009           311            250            329            264            
8010           311            250            329            264            
8011           311            250            329            264            
8012           311            250            329            264            
8013           311            250            329            264            
8014           311            250            329            264            
8015           311            250            329            264            
8016           311            250            329            264            
8017           311            250            329            264            
8018           311            250            329            264            
8019           311            250            329            264            
8020           311            250            330            264            
8021           311            250            330            264            
8022           311            250            330            264            
8023           311            250            330            264            
8024           311            250            330            264            
8025           311            250            330            264            
8026           311            250            330            264            
8027           311            250            330            264            
8028           311            250            330            264            
8029           311            250            330            264            
8030           311            250            330            264            
8031           311            250            330            264            
8032           311            250            330            264            
8033           311            250            330            264            
8034           311            250            330            264            
8035           311            250            330            264            
8036           310            250            330            264            
8037           310            250            330            264            
8038           310            250            330            264            
8039           311            250            330            264            
8040           311            250            330            264            
8041           311            250            330            265            
8042           311            250            330            265            
8043           311            250            330            265            
8044           311            250            330            265            
8045           311            250            330            265            
8046           311            250            330            265            
8047           311            250            330            265            
8048           311            250            330            265            
8049           311            250            330            265            
8050           311            250            330            265            
8051           311            250            330            265            
8052           311            250            330            265            
8053           311            250            330            265            
8054           311            250            330            265            
8055           311            250            330            265            
8056           311            250            330            265            
8057           311            250            330            265            
8058           310            250            330            265            
8059           310            250            330            265            
8060           310            250            330            265            
8061           310            250            330            265            
8062           310            250            330            265            
8063           310            250            330            265            
8064           310            250            330            265            
8065           310            250            330            265            
8066           310            250            330            265            
8067           310            249            330            265            
8068           310            249            330            265            
8069           310            249            330            265            
8070           310            249            330            265            
8071           310            249            330            265            
8072           310            249            330            265            
8073           310            249            330            265            
8074           310            249            330            265            
8075           310            249            331            265            
8076           310            249            331            265            
8077           310            249            331            265            
8078           310            249            331            265            
8079           309            249            330            265            
8080           309            249            330            265            
8081           309            249            330            265            
8082           309            249            330            265            
8083           309            249            330            265            
8084           309            249            330            265            
8085           309            249            330            265            
8086           309            249            331            265            
8087           309            249            331            265            
8088           309            249            331            265            
8089           309            249            331            265            
8090           309            249            331            265            
8091           309            249            331            265            
8092           309            249            331            265            
8093           309            249            331            265            
8094           309            249            331            265            
8095           309            249            331            265            
8096           309            249            331            265            
8097           309            249            331            265            
8098           309            249            331            265            
8099           309            249            331            265            
8100           309            249            331            265            
8101           309            249            331            265            
8102           309            249            331            265            
8103           309            249            331            265            
8104           309            249            331            265            
8105           309            249            331            265            
8106           309            249            331            265            
8107           309            249            331            265            
8108           309            249            331            265            
8109           309            249            331            265            
8110           309            249            331            265            
8111           309            249            331            265            
8112           309            249            331            265            
8113           309            249            331            265            
8114           309            249            331            265            
8115           309            249            331            265            
8116           309            249            331            265            
8117           309            249            331            265            
8118           309            249            331            265            
8119           309            249            331            265            
8120           309            249            331            265            
8121           309            249            331            265            
8122           309            249            331            265            
8123           309            249            331            265            
8124           309            249            331            265            
8125           309            249            331            265            
8126           309            249            331            265            
8127           309            249            330            265            
8128           309            249            330            265            
8129           309            249            330            265            
8130           309            249            330            265            
8131           309            249            330            265            
8132           309            249            330            265            
8133           309            249            330            265            
8134           309            249            330            265            
8135           309            249            330            265            
8136           309            249            330            265            
8137           309            250            330            265            
8138           309            250            330            265            
8139           309            250            330            265            
8140           309            250            331            265            
8141           309            250            331            265            
8142           309            250            331            265            
8143           309            250            331            265            
8144           309            250            331            265            
8145           310            250            331            265            
8146           310            250            331            265            
8147           310            250            331            265            
8148           310            250            331            265            
8149           310            250            331            265            
8150           310            250            331            265            
8151           310            250            331            265            
8152           310            250            331            265            
8153           310            250            331            265            
8154           310            250            331            265            
8155           310            250            331            265            
8156           310            250            331            265            
8157           310            250            331            265            
8158           310            250            331            265            
8159           310            250            331            265            
8160           310            250            331            265            
8161           310            250            331            265            
8162           310            250            331            265            
8163           310            250            331            265            
8164           310            250            331            265            
8165           310            250            331            265            
8166           310            250            331            265            
8167           310            250            331            265            
8168           310            250            331            265            
8169           310            250            331            265            
8170           310            250            331            265            
8171           310            250            331            264            
8172           310            250            331            264            
8173           310            250            331            264            
8174           310            250            331            264            
8175           310            250            331            264            
8176           310            250            331            264            
8177           310            250            331            264            
8178           310            250            331            264            
8179           310            250            331            264            
8180           310            250            331            264            
8181           310            250            331            264            
8182           310            250            331            264            
8183           310            250            331            264            
8184           310            250            331            264            
8185           310            250            331            264            
8186           310            250            331            264            
8187           310            250            331            264            
8188           310            250            331            264            
8189           310            250            331            264            
8190           310            250            331            264            
8191           310            250            331            264            
8192           310            250            331            264            
8193           310            250            331            264            
8194           310            250            331            264            
8195           310            250            331            264            
8196           310            250            331            264            
8197           310            249            330            265            
8198           310            249            330            265            
8199           309            249            331            265            
8200           309            249            330            265            
8201           309            249            330            265            
8202           309            249            331            265            
8203           309            249            331            265            
8204           309            249            331            265            
8205           309            249            331            265            
8206           309            249            331            265            
8207           309            249            331            265            
8208           309            249            331            265            
8209           309            249            331            265            
8210           309            249            331            265            
8211           309            249            331            265            
8212           309            249            331            265            
8213           309            249            331            265            
8214           309            249            331            265            
8215           309            249            331            265            
8216           309            249            331            265            
8217           309            249            331            265            
8218           309            249            331            265            
8219           309            249            331            265            
8220           309            249            331            265            
8221           309            249            331            265            
8222           309            249            331            265            
8223           309            249            331            265            
8224           309            249            331            265            
8225           309            249            331            265            
8226           309            249            331            265            
8227           309            249            331            265            
8228           309            249            331            265            
8229           309            249            331            265            
8230           309            249            331            265            
